1;1;4
1;2;5
1;3;6
2;4;2
2;5;3
2;6;1
3;1;5
3;2;6
3;3;4
4;4;6
4;3;5
4;1;2
5;5;4
5;6;2
5;3;1
6;5;6
6;2;3
6;4;1
7;4;5
7;2;1
7;6;3
8;2;4
8;1;3
8;6;5
9;1;6
9;5;2
9;4;3
10;3;2
10;5;1
10;6;4
