1;1;2
1;3;4
1;5;6
2;1;3
2;2;5
2;6;4
3;2;6
3;3;5
3;4;1
4;3;2
4;5;4
4;6;1
5;1;5
5;4;2
5;6;3
6;2;1
6;4;3
6;6;5
7;3;1
7;5;2
7;4;6
8;6;2
8;5;3
8;1;4
9;2;3
9;4;5
9;1;6
10;5;1
10;2;4
10;3;6
